Brand Name,Percentage Share of Brand,Quarter,Registered Users Count,State,Year
Lenovo,0.023453732957618,1,3296.0,dadra-&-nagar-haveli-&-daman-&-diu,2019
Motorola,0.022592719096006002,1,3175.0,dadra-&-nagar-haveli-&-daman-&-diu,2019
Apple,0.020835112287592,1,2928.0,dadra-&-nagar-haveli-&-daman-&-diu,2019
Huawei,0.017860700765661,1,2510.0,dadra-&-nagar-haveli-&-daman-&-diu,2019
OnePlus,0.014644351464435,1,2058.0,dadra-&-nagar-haveli-&-daman-&-diu,2019
Others,0.10645262289016001,1,14960.0,dadra-&-nagar-haveli-&-daman-&-diu,2019
Xiaomi,0.24590742842729202,2,38996.0,dadra-&-nagar-haveli-&-daman-&-diu,2019
Vivo,0.20294488586202503,2,32183.0,dadra-&-nagar-haveli-&-daman-&-diu,2019
Samsung,0.18229284903518703,2,28908.0,dadra-&-nagar-haveli-&-daman-&-diu,2019
Oppo,0.114175810316559,2,18106.0,dadra-&-nagar-haveli-&-daman-&-diu,2019
Realme,0.055700592760751004,2,8833.0,dadra-&-nagar-haveli-&-daman-&-diu,2019
Lenovo,0.022152856602345002,2,3513.0,dadra-&-nagar-haveli-&-daman-&-diu,2019
Motorola,0.02178080464119,2,3454.0,dadra-&-nagar-haveli-&-daman-&-diu,2019
Apple,0.020658342792281,2,3276.0,dadra-&-nagar-haveli-&-daman-&-diu,2019
Huawei,0.017826964308235,2,2827.0,dadra-&-nagar-haveli-&-daman-&-diu,2019
OnePlus,0.013885735906167,2,2202.0,dadra-&-nagar-haveli-&-daman-&-diu,2019
Others,0.10267372934796301,2,16282.0,dadra-&-nagar-haveli-&-daman-&-diu,2019
Xiaomi,0.24417704276856803,3,43202.0,dadra-&-nagar-haveli-&-daman-&-diu,2019
Vivo,0.20977341193360002,3,37115.0,dadra-&-nagar-haveli-&-daman-&-diu,2019
Samsung,0.180111796257255,3,31867.0,dadra-&-nagar-haveli-&-daman-&-diu,2019
Oppo,0.11656088035313601,3,20623.0,dadra-&-nagar-haveli-&-daman-&-diu,2019
Realme,0.057367644648418,3,10150.0,dadra-&-nagar-haveli-&-daman-&-diu,2019
Lenovo,0.020686263981597,3,3660.0,dadra-&-nagar-haveli-&-daman-&-diu,2019
Motorola,0.020573224287708,3,3640.0,dadra-&-nagar-haveli-&-daman-&-diu,2019
Apple,0.020375404823403002,3,3605.0,dadra-&-nagar-haveli-&-daman-&-diu,2019
Huawei,0.017498544613941,3,3096.0,dadra-&-nagar-haveli-&-daman-&-diu,2019
OnePlus,0.013372595787010002,3,2366.0,dadra-&-nagar-haveli-&-daman-&-diu,2019
Others,0.09950319054536,3,17605.0,dadra-&-nagar-haveli-&-daman-&-diu,2019
Xiaomi,0.24297816779522002,4,48012.0,dadra-&-nagar-haveli-&-daman-&-diu,2019
Vivo,0.21703660968228403,4,42886.0,dadra-&-nagar-haveli-&-daman-&-diu,2019
Samsung,0.17728418303828902,4,35031.0,dadra-&-nagar-haveli-&-daman-&-diu,2019
Oppo,0.11849816293687102,4,23415.0,dadra-&-nagar-haveli-&-daman-&-diu,2019
Realme,0.06095203392746801,4,12044.0,dadra-&-nagar-haveli-&-daman-&-diu,2019
Apple,0.019605461593740003,4,3874.0,dadra-&-nagar-haveli-&-daman-&-diu,2019
Motorola,0.019478942094555002,4,3849.0,dadra-&-nagar-haveli-&-daman-&-diu,2019
Lenovo,0.019200599196348003,4,3794.0,dadra-&-nagar-haveli-&-daman-&-diu,2019
Huawei,0.017231955789026,4,3405.0,dadra-&-nagar-haveli-&-daman-&-diu,2019
OnePlus,0.012798712537576001,4,2529.0,dadra-&-nagar-haveli-&-daman-&-diu,2019
Others,0.09493517140861701,4,18759.0,dadra-&-nagar-haveli-&-daman-&-diu,2019
Xiaomi,0.241116542179261,1,52683.0,dadra-&-nagar-haveli-&-daman-&-diu,2020
Vivo,0.22368372876391301,1,48874.0,dadra-&-nagar-haveli-&-daman-&-diu,2020
Samsung,0.17452951083772703,1,38134.0,dadra-&-nagar-haveli-&-daman-&-diu,2020
Oppo,0.12028595489162201,1,26282.0,dadra-&-nagar-haveli-&-daman-&-diu,2020
Realme,0.06374029730521301,1,13927.0,dadra-&-nagar-haveli-&-daman-&-diu,2020
Apple,0.019121631517281003,1,4178.0,dadra-&-nagar-haveli-&-daman-&-diu,2020
Motorola,0.018435120093731,1,4028.0,dadra-&-nagar-haveli-&-daman-&-diu,2020
Lenovo,0.018050673696543,1,3944.0,dadra-&-nagar-haveli-&-daman-&-diu,2020
Huawei,0.017080404217926,1,3732.0,dadra-&-nagar-haveli-&-daman-&-diu,2020
OnePlus,0.012274824253075,1,2682.0,dadra-&-nagar-haveli-&-daman-&-diu,2020
Others,0.091681312243702,1,20032.0,dadra-&-nagar-haveli-&-daman-&-diu,2020
Xiaomi,0.23721274110140703,2,58073.0,dadra-&-nagar-haveli-&-daman-&-diu,2020
Vivo,0.230889573308716,2,56525.0,dadra-&-nagar-haveli-&-daman-&-diu,2020
Samsung,0.172972133946588,2,42346.0,dadra-&-nagar-haveli-&-daman-&-diu,2020
Oppo,0.12221931752269001,2,29921.0,dadra-&-nagar-haveli-&-daman-&-diu,2020
Realme,0.066070567859681,2,16175.0,dadra-&-nagar-haveli-&-daman-&-diu,2020
Apple,0.018389471190373003,2,4502.0,dadra-&-nagar-haveli-&-daman-&-diu,2020
Motorola,0.017597032849428002,2,4308.0,dadra-&-nagar-haveli-&-daman-&-diu,2020
Lenovo,0.01698023805828,2,4157.0,dadra-&-nagar-haveli-&-daman-&-diu,2020
Huawei,0.016620781491254,2,4069.0,dadra-&-nagar-haveli-&-daman-&-diu,2020
OnePlus,0.01150669487856,2,2817.0,dadra-&-nagar-haveli-&-daman-&-diu,2020
Others,0.08954144779301801,2,21921.0,dadra-&-nagar-haveli-&-daman-&-diu,2020
Vivo,0.237088816403305,3,63527.0,dadra-&-nagar-haveli-&-daman-&-diu,2020
Xiaomi,0.233673949228575,3,62612.0,dadra-&-nagar-haveli-&-daman-&-diu,2020
Samsung,0.172400409037641,3,46194.0,dadra-&-nagar-haveli-&-daman-&-diu,2020
Oppo,0.123980204966672,3,33220.0,dadra-&-nagar-haveli-&-daman-&-diu,2020
Realme,0.06839811006695301,3,18327.0,dadra-&-nagar-haveli-&-daman-&-diu,2020
Apple,0.018108126264247,3,4852.0,dadra-&-nagar-haveli-&-daman-&-diu,2020
Motorola,0.016693662155807,3,4473.0,dadra-&-nagar-haveli-&-daman-&-diu,2020
Huawei,0.016141312055414,3,4325.0,dadra-&-nagar-haveli-&-daman-&-diu,2020
Lenovo,0.016025617101953,3,4294.0,dadra-&-nagar-haveli-&-daman-&-diu,2020
OnePlus,0.011088055055869002,3,2971.0,dadra-&-nagar-haveli-&-daman-&-diu,2020
Others,0.086401737663559,3,23151.0,dadra-&-nagar-haveli-&-daman-&-diu,2020
Vivo,0.24282192159679902,4,71995.0,dadra-&-nagar-haveli-&-daman-&-diu,2020
Xiaomi,0.230406788693156,4,68314.0,dadra-&-nagar-haveli-&-daman-&-diu,2020
Samsung,0.171046196706161,4,50714.0,dadra-&-nagar-haveli-&-daman-&-diu,2020
Oppo,0.124562805867254,4,36932.0,dadra-&-nagar-haveli-&-daman-&-diu,2020
Realme,0.07080436974903201,4,20993.0,dadra-&-nagar-haveli-&-daman-&-diu,2020
Apple,0.017993679446057002,4,5335.0,dadra-&-nagar-haveli-&-daman-&-diu,2020
Motorola,0.015892449400154,4,4712.0,dadra-&-nagar-haveli-&-daman-&-diu,2020
Huawei,0.015632746810211002,4,4635.0,dadra-&-nagar-haveli-&-daman-&-diu,2020
Lenovo,0.015231388262117002,4,4516.0,dadra-&-nagar-haveli-&-daman-&-diu,2020
OnePlus,0.0107017703622,4,3173.0,dadra-&-nagar-haveli-&-daman-&-diu,2020
Others,0.084905883106852,4,25174.0,dadra-&-nagar-haveli-&-daman-&-diu,2020
Vivo,0.24797757283849203,1,79699.0,dadra-&-nagar-haveli-&-daman-&-diu,2021
Xiaomi,0.228325803681439,1,73383.0,dadra-&-nagar-haveli-&-daman-&-diu,2021
Samsung,0.16873265379780703,1,54230.0,dadra-&-nagar-haveli-&-daman-&-diu,2021
Oppo,0.12459707028089902,1,40045.0,dadra-&-nagar-haveli-&-daman-&-diu,2021
Realme,0.074307085340203,1,23882.0,dadra-&-nagar-haveli-&-daman-&-diu,2021
Apple,0.017996490311018,1,5784.0,dadra-&-nagar-haveli-&-daman-&-diu,2021
Huawei,0.015155758005700001,1,4871.0,dadra-&-nagar-haveli-&-daman-&-diu,2021
Motorola,0.015118420888872,1,4859.0,dadra-&-nagar-haveli-&-daman-&-diu,2021
Lenovo,0.014097873028911,1,4531.0,dadra-&-nagar-haveli-&-daman-&-diu,2021
Tecno,0.011123349388293001,1,3575.0,dadra-&-nagar-haveli-&-daman-&-diu,2021
Others,0.082567922438362,1,26537.0,dadra-&-nagar-haveli-&-daman-&-diu,2021
Vivo,0.252181197354156,2,87001.0,dadra-&-nagar-haveli-&-daman-&-diu,2021
Xiaomi,0.22494594108883,2,77605.0,dadra-&-nagar-haveli-&-daman-&-diu,2021
Samsung,0.16561737305576302,2,57137.0,dadra-&-nagar-haveli-&-daman-&-diu,2021
Oppo,0.125019565557661,2,43131.0,dadra-&-nagar-haveli-&-daman-&-diu,2021
Realme,0.081149237378041,2,27996.0,dadra-&-nagar-haveli-&-daman-&-diu,2021
Apple,0.018182924920433,2,6273.0,dadra-&-nagar-haveli-&-daman-&-diu,2021
Huawei,0.014011837887035002,2,4834.0,dadra-&-nagar-haveli-&-daman-&-diu,2021
Motorola,0.013921981251847002,2,4803.0,dadra-&-nagar-haveli-&-daman-&-diu,2021
Tecno,0.012907470854565001,2,4453.0,dadra-&-nagar-haveli-&-daman-&-diu,2021
Lenovo,0.012406012858194001,2,4280.0,dadra-&-nagar-haveli-&-daman-&-diu,2021
Others,0.079656457793468,2,27481.0,dadra-&-nagar-haveli-&-daman-&-diu,2021
Vivo,0.257407078741724,3,95723.0,dadra-&-nagar-haveli-&-daman-&-diu,2021
Xiaomi,0.221491688044875,3,82367.0,dadra-&-nagar-haveli-&-daman-&-diu,2021
Samsung,0.15871773772837,3,59023.0,dadra-&-nagar-haveli-&-daman-&-diu,2021
Oppo,0.12560168229023802,3,46708.0,dadra-&-nagar-haveli-&-daman-&-diu,2021
Realme,0.08854880954301701,3,32929.0,dadra-&-nagar-haveli-&-daman-&-diu,2021
Apple,0.018291141623237,3,6802.0,dadra-&-nagar-haveli-&-daman-&-diu,2021
Tecno,0.015534831690303001,3,5777.0,dadra-&-nagar-haveli-&-daman-&-diu,2021
Motorola,0.012926421314746,3,4807.0,dadra-&-nagar-haveli-&-daman-&-diu,2021
Huawei,0.012867261491795,3,4785.0,dadra-&-nagar-haveli-&-daman-&-diu,2021
Infinix,0.012730118265864001,3,4734.0,dadra-&-nagar-haveli-&-daman-&-diu,2021
Others,0.07588322926582601,3,28219.0,dadra-&-nagar-haveli-&-daman-&-diu,2021
Vivo,0.26118462113028,4,104203.0,dadra-&-nagar-haveli-&-daman-&-diu,2021
Xiaomi,0.215468602351596,4,85964.0,dadra-&-nagar-haveli-&-daman-&-diu,2021
Samsung,0.15347538493544502,4,61231.0,dadra-&-nagar-haveli-&-daman-&-diu,2021
Oppo,0.12571341202066302,4,50155.0,dadra-&-nagar-haveli-&-daman-&-diu,2021
Realme,0.09828229685459501,4,39211.0,dadra-&-nagar-haveli-&-daman-&-diu,2021
Apple,0.018904008642405,4,7542.0,dadra-&-nagar-haveli-&-daman-&-diu,2021
Tecno,0.017432694259868,4,6955.0,dadra-&-nagar-haveli-&-daman-&-diu,2021
Infinix,0.015084105543621001,4,6018.0,dadra-&-nagar-haveli-&-daman-&-diu,2021
OnePlus,0.013364647849549001,4,5332.0,dadra-&-nagar-haveli-&-daman-&-diu,2021
Motorola,0.012101372809007001,4,4828.0,dadra-&-nagar-haveli-&-daman-&-diu,2021
Others,0.068988853602965,4,27524.0,dadra-&-nagar-haveli-&-daman-&-diu,2021
Vivo,0.263087358974962,1,111699.0,dadra-&-nagar-haveli-&-daman-&-diu,2022
Xiaomi,0.21067432932143101,1,89446.0,dadra-&-nagar-haveli-&-daman-&-diu,2022
Samsung,0.149360529476882,1,63414.0,dadra-&-nagar-haveli-&-daman-&-diu,2022
Oppo,0.12636785453517602,1,53652.0,dadra-&-nagar-haveli-&-daman-&-diu,2022
Realme,0.105452575547024,1,44772.0,dadra-&-nagar-haveli-&-daman-&-diu,2022
Apple,0.019549190946133003,1,8300.0,dadra-&-nagar-haveli-&-daman-&-diu,2022
Tecno,0.019518571731398003,1,8287.0,dadra-&-nagar-haveli-&-daman-&-diu,2022
Infinix,0.016272934969498002,1,6909.0,dadra-&-nagar-haveli-&-daman-&-diu,2022
OnePlus,0.014002402430694002,1,5945.0,dadra-&-nagar-haveli-&-daman-&-diu,2022
Motorola,0.011423322420331,1,4850.0,dadra-&-nagar-haveli-&-daman-&-diu,2022
Others,0.064290929646465,1,27296.0,dadra-&-nagar-haveli-&-daman-&-diu,2022
Xiaomi,0.25386555580152004,1,529823.0,delhi,2018
Samsung,0.19511198252821402,1,407203.0,delhi,2018
Vivo,0.10732613264258802,1,223992.0,delhi,2018
Oppo,0.08927026164554001,1,186309.0,delhi,2018
Apple,0.06636585527129,1,138507.0,delhi,2018
Realme,0.042204634162936,1,88082.0,delhi,2018
OnePlus,0.041383368263487,1,86368.0,delhi,2018
Motorola,0.040075763456254,1,83639.0,delhi,2018
Lenovo,0.025188043058482,1,52568.0,delhi,2018
Huawei,0.017919312781561,1,37398.0,delhi,2018
Others,0.12128909038812201,1,253133.0,delhi,2018
Xiaomi,0.25718531816768403,2,708839.0,delhi,2018
Samsung,0.19329526319589602,2,532749.0,delhi,2018
Vivo,0.113825453777582,2,313719.0,delhi,2018
Oppo,0.09231421759626901,2,254431.0,delhi,2018
Apple,0.064093237610122,2,176650.0,delhi,2018
Realme,0.041353472119169,2,113976.0,delhi,2018
Motorola,0.039068755916333006,2,107679.0,delhi,2018
OnePlus,0.038580391932052004,2,106333.0,delhi,2018
Lenovo,0.02412684982372,2,66497.0,delhi,2018
Huawei,0.018183032000177003,2,50115.0,delhi,2018
Others,0.117974007860991,2,325153.0,delhi,2018
Xiaomi,0.25927990753545505,3,908753.0,delhi,2018
Samsung,0.19225281326687002,3,673829.0,delhi,2018
Vivo,0.12110293242824101,3,424455.0,delhi,2018
Oppo,0.09487516230797301,3,332529.0,delhi,2018
Apple,0.062443240356174004,3,218858.0,delhi,2018
Realme,0.040160506215421006,3,140759.0,delhi,2018
Motorola,0.037982704839010006,3,133126.0,delhi,2018
OnePlus,0.036177523480624,3,126799.0,delhi,2018
Lenovo,0.022841093539893,3,80056.0,delhi,2018
Huawei,0.018177066407677002,3,63709.0,delhi,2018
Others,0.11470704962265801,3,402038.0,delhi,2018
Xiaomi,0.26053940629931505,4,1206379.0,delhi,2018
Samsung,0.192782431770811,4,892643.0,delhi,2018
Vivo,0.130669568126388,4,605041.0,delhi,2018
Oppo,0.10037183231457501,4,464753.0,delhi,2018
Apple,0.06042248115840101,4,279775.0,delhi,2018
Realme,0.039274882713112004,4,181855.0,delhi,2018
Motorola,0.035770152039397006,4,165627.0,delhi,2018
OnePlus,0.033655824131111005,4,155837.0,delhi,2018
Lenovo,0.021220595670314,4,98258.0,delhi,2018
Huawei,0.018344764166050003,4,84942.0,delhi,2018
Others,0.106948061610521,4,495203.0,delhi,2018
Xiaomi,0.259780810628624,1,1428603.0,delhi,2019
Samsung,0.193028593104203,1,1061515.0,delhi,2019
Vivo,0.13746696602799302,1,755967.0,delhi,2019
Oppo,0.104829319856133,1,576484.0,delhi,2019
Apple,0.058933715299668,1,324092.0,delhi,2019
Realme,0.038870299529227006,1,213758.0,delhi,2019
Motorola,0.033904543208789,1,186450.0,delhi,2019
OnePlus,0.031883181437221,1,175334.0,delhi,2019
Lenovo,0.019841022333356002,1,109111.0,delhi,2019
Huawei,0.018573216083682002,1,102139.0,delhi,2019
Others,0.10288833249109901,1,565810.0,delhi,2019
Xiaomi,0.25909958205794603,2,1597465.0,delhi,2019
Samsung,0.19284470487789301,2,1188974.0,delhi,2019
Vivo,0.14267414144114102,2,879650.0,delhi,2019
Oppo,0.10780935951450701,2,664693.0,delhi,2019
Apple,0.058483179162325004,2,360575.0,delhi,2019
Realme,0.039047608543612,2,240746.0,delhi,2019
Motorola,0.032470146532741,2,200193.0,delhi,2019
OnePlus,0.031121988215617003,2,191881.0,delhi,2019
Lenovo,0.018731485530329002,2,115488.0,delhi,2019
Huawei,0.018597513108536003,2,114662.0,delhi,2019
Others,0.09912029101534801,2,611121.0,delhi,2019
Xiaomi,0.25798366509463,3,1749719.0,delhi,2019
Samsung,0.19250677426460602,3,1305636.0,delhi,2019
Vivo,0.147711700745147,3,1001823.0,delhi,2019
Oppo,0.11058056236496001,3,749989.0,delhi,2019
Apple,0.057854976920760005,3,392389.0,delhi,2019
Realme,0.039768744638607,3,269723.0,delhi,2019
Motorola,0.031067696054103002,3,210710.0,delhi,2019
OnePlus,0.030484117007156003,3,206752.0,delhi,2019
Huawei,0.018572204121147,3,125962.0,delhi,2019
Lenovo,0.017672654913107003,3,119861.0,delhi,2019
Others,0.09579690387577201,3,649722.0,delhi,2019
Xiaomi,0.256833202947152,4,1872284.0,delhi,2019
Samsung,0.191279338776767,4,1394404.0,delhi,2019
Vivo,0.15283098507891002,4,1114120.0,delhi,2019
Oppo,0.11329688007338301,4,825921.0,delhi,2019
Apple,0.056894465933129,4,414754.0,delhi,2019
Realme,0.041226999116446006,4,300540.0,delhi,2019
Motorola,0.029800478279281003,4,217242.0,delhi,2019
OnePlus,0.029729832426665003,4,216727.0,delhi,2019
Huawei,0.018432531770400003,4,134371.0,delhi,2019
Lenovo,0.016707126849635,4,121793.0,delhi,2019
Others,0.092968158748226,4,677727.0,delhi,2019
Xiaomi,0.25539428665033603,1,1998766.0,delhi,2020
Samsung,0.18965648321911602,1,1484289.0,delhi,2020
Vivo,0.158279685522866,1,1238728.0,delhi,2020
Oppo,0.11619066067465401,1,909331.0,delhi,2020
Apple,0.055835420447504,1,436979.0,delhi,2020
Realme,0.042621850689421,1,333567.0,delhi,2020
OnePlus,0.028858460884641002,1,225852.0,delhi,2020
Motorola,0.028610192153353003,1,223909.0,delhi,2020
Huawei,0.018228521464512003,1,142660.0,delhi,2020
Lenovo,0.015879743379830003,1,124278.0,delhi,2020
Others,0.090444694913762,1,707838.0,delhi,2020
Xiaomi,0.253313167616458,2,2125586.0,delhi,2020
Samsung,0.188991506397403,2,1585854.0,delhi,2020
Vivo,0.16257459207862002,2,1364186.0,delhi,2020
Oppo,0.11946459235152701,2,1002444.0,delhi,2020
Apple,0.054635014388392,2,458450.0,delhi,2020
Realme,0.043638771804399006,2,366179.0,delhi,2020
OnePlus,0.027862963538084002,2,233802.0,delhi,2020
Motorola,0.027558356499636002,2,231246.0,delhi,2020
Huawei,0.017972172788461003,2,150807.0,delhi,2020
Lenovo,0.015181252509343001,2,127388.0,delhi,2020
Others,0.08880761002767301,2,745197.0,delhi,2020
Xiaomi,0.25040617307893404,3,2264717.0,delhi,2020
Samsung,0.188789600907722,3,1707446.0,delhi,2020
Vivo,0.167688281981306,3,1516602.0,delhi,2020
Oppo,0.122311003746721,3,1106202.0,delhi,2020
Apple,0.053721655509944004,3,485868.0,delhi,2020
Realme,0.044993605828459,3,406930.0,delhi,2020
OnePlus,0.02703751608494,3,244532.0,delhi,2020
Motorola,0.026396772109868002,3,238737.0,delhi,2020
Huawei,0.017635994177024,3,159503.0,delhi,2020
Lenovo,0.014488443057375,3,131036.0,delhi,2020
Others,0.086530953517701,3,782601.0,delhi,2020
Xiaomi,0.24791884831792602,4,2416705.0,delhi,2020
Samsung,0.189034986573612,4,1842707.0,delhi,2020
Vivo,0.171701733120174,4,1673743.0,delhi,2020
Oppo,0.12408555300961101,4,1209582.0,delhi,2020
Apple,0.053200010504753,4,518592.0,delhi,2020
Realme,0.046408851567834,4,452392.0,delhi,2020
OnePlus,0.026316561564420003,4,256533.0,delhi,2020
Motorola,0.025321584970324003,4,246834.0,delhi,2020
Huawei,0.017326482811597002,4,168898.0,delhi,2020
Lenovo,0.013843603097589,4,134947.0,delhi,2020
Others,0.08484178446215601,4,827035.0,delhi,2020
Xiaomi,0.24603977564221902,1,2575350.0,delhi,2021
Samsung,0.18763299866917701,1,1963994.0,delhi,2021
Vivo,0.17570871321011,1,1839180.0,delhi,2021
Oppo,0.125988013997999,1,1318743.0,delhi,2021
Apple,0.05306686308959101,1,555462.0,delhi,2021
Realme,0.04882580936085101,1,511070.0,delhi,2021
OnePlus,0.025770190910471003,1,269742.0,delhi,2021
Motorola,0.024196514639526,1,253270.0,delhi,2021
Huawei,0.016786899278795002,1,175712.0,delhi,2021
Lenovo,0.013094989018086001,1,137068.0,delhi,2021
Others,0.08288923218317,1,867619.0,delhi,2021
Xiaomi,0.244305511576409,2,2731995.0,delhi,2021
Samsung,0.18512176711543402,2,2070161.0,delhi,2021
Vivo,0.17987553809684,2,2011494.0,delhi,2021
Oppo,0.12813185797096002,2,1432860.0,delhi,2021
Realme,0.053324157253986,2,596308.0,delhi,2021
Apple,0.052930424041637,2,591905.0,delhi,2021
OnePlus,0.026041655954434,2,291216.0,delhi,2021
Motorola,0.022585334721072003,2,252565.0,delhi,2021
Huawei,0.015759522812873,2,176234.0,delhi,2021
Lenovo,0.012043604142434002,2,134680.0,delhi,2021
Others,0.079880626313915,2,893281.0,delhi,2021
Xiaomi,0.24183566344111201,3,2897206.0,delhi,2021
Vivo,0.18534237847369803,3,2220413.0,delhi,2021
Samsung,0.179433310064114,3,2149622.0,delhi,2021
Oppo,0.130793824839456,3,1566918.0,delhi,2021
Realme,0.059046193504356005,3,707377.0,delhi,2021
Apple,0.052724272439013,3,631640.0,delhi,2021
OnePlus,0.027706035887463003,3,331920.0,delhi,2021
Motorola,0.020912080497753,3,250528.0,delhi,2021
Huawei,0.014381395887717,3,172290.0,delhi,2021
Tecno,0.012373476228543002,3,148235.0,delhi,2021
Others,0.07545136873677001,3,903912.0,delhi,2021
Xiaomi,0.23685388498682802,4,3028207.0,delhi,2021
Vivo,0.18875033466621002,4,2413197.0,delhi,2021
Samsung,0.175056141405556,4,2238115.0,delhi,2021
Oppo,0.132782881233796,4,1697646.0,delhi,2021
Realme,0.065747880330011,4,840595.0,delhi,2021
Apple,0.05518451244168301,4,705541.0,delhi,2021
OnePlus,0.028874019006616004,4,369158.0,delhi,2021
Motorola,0.019630309499467,4,250976.0,delhi,2021
Tecno,0.013792275978173,4,176336.0,delhi,2021
Huawei,0.013056577380889,4,166930.0,delhi,2021
Others,0.070271183070766,4,898426.0,delhi,2021
Xiaomi,0.23304661273486102,1,3155264.0,delhi,2022
Vivo,0.191056308583145,1,2586749.0,delhi,2022
Samsung,0.171388303161553,1,2320460.0,delhi,2022
Oppo,0.13427524542260502,1,1817979.0,delhi,2022
Realme,0.071240561755619,1,964540.0,delhi,2022
Apple,0.056214559844280004,1,761100.0,delhi,2022
OnePlus,0.029894018086892002,1,404741.0,delhi,2022
Motorola,0.018644163313378002,1,252427.0,delhi,2022
Tecno,0.015281851648956,1,206904.0,delhi,2022
Huawei,0.012144073241566002,1,164421.0,delhi,2022
Others,0.066814302207139,1,904612.0,delhi,2022
Xiaomi,0.254394361294813,1,23388.0,goa,2018
Samsung,0.209798120431604,1,19288.0,goa,2018
Vivo,0.09483771319178501,1,8719.0,goa,2018
Oppo,0.07580273233553701,1,6969.0,goa,2018
Apple,0.06479507483466701,1,5957.0,goa,2018
OnePlus,0.059356508875739004,1,5457.0,goa,2018
Motorola,0.046075530804037,1,4236.0,goa,2018
Realme,0.044530978071702004,1,4094.0,goa,2018
Lenovo,0.027649669335189003,1,2542.0,goa,2018
Huawei,0.01734902540898,1,1595.0,goa,2018
Others,0.10541028541594101,1,9691.0,goa,2018
Xiaomi,0.25767348208293,2,31481.0,goa,2018
Samsung,0.20857956684728302,2,25483.0,goa,2018
Vivo,0.10081523073649001,2,12317.0,goa,2018
Oppo,0.07814264900879,2,9547.0,goa,2018
Apple,0.06083945847725301,2,7433.0,goa,2018
OnePlus,0.054807078429125,2,6696.0,goa,2018
Motorola,0.045083241933635006,2,5508.0,goa,2018
Realme,0.044420253081670004,2,5427.0,goa,2018
Lenovo,0.027436279404783003,2,3352.0,goa,2018
Huawei,0.018309951380817,2,2237.0,goa,2018
Others,0.103892808617218,2,12693.0,goa,2018
Xiaomi,0.258793773813084,3,39803.0,goa,2018
Samsung,0.20820925605648802,3,32023.0,goa,2018
Vivo,0.10908830834449401,3,16778.0,goa,2018
Oppo,0.081078269463335,3,12470.0,goa,2018
Apple,0.057313949103392006,3,8815.0,goa,2018
OnePlus,0.051566299527964,3,7931.0,goa,2018
Realme,0.044719834592528006,3,6878.0,goa,2018
Motorola,0.043393453921275006,3,6674.0,goa,2018
Lenovo,0.025097202897231,3,3860.0,goa,2018
Huawei,0.01985019700654,3,3053.0,goa,2018
Others,0.10088945527366301,3,15517.0,goa,2018
Xiaomi,0.26038904530330104,4,50867.0,goa,2018
